mmsi,lat,lon,speed,course,timestamp,speed_diff,course_diff,anomaly
235116983,50.363763,-4.155717,1.1,190.8,,0.20000000000000007,12.400000000000006,1
235061062,50.358863,-4.169677,9.9,332.0,,0.0,0.0,1
235116983,50.363762,-4.155717,1.1,190.9,,0.0,0.09999999999999432,1
235061062,50.358865,-4.169677,10.0,332.0,,0.09999999999999964,0.0,1
235061062,50.358865,-4.169677,10.0,332.0,,0.0,0.0,1
235061062,50.358865,-4.169677,10.0,332.0,,0.0,0.0,1
235061062,50.358865,-4.169677,10.0,332.0,,0.0,0.0,1
235061062,50.358865,-4.169677,10.0,332.0,,0.0,0.0,1
235008178,50.359857,-4.121853,0.0,286.3,,0.0,0.0,1
235109107,50.365917,-4.13197,0.0,284.1,,0.0,-0.0999999999999659,1
235116983,50.363743,-4.15573,1.3,214.2,,0.19999999999999996,23.299999999999983,1
232002652,50.356517,-4.162682,8.3,253.7,,-0.3999999999999986,4.5,1
235061062,50.358977,-4.16977,9.6,330.0,,-0.40000000000000036,-2.0,1
232056337,50.359463,-4.11769,0.0,360.0,,0.0,0.0,1
232028284,50.362273,-4.123838,2.1,325.0,,-4.699999999999999,202.8,-1
235116983,50.363743,-4.15573,1.3,214.2,,0.0,0.0,1
235116983,50.363743,-4.15573,1.3,214.2,,0.0,0.0,1
232056337,50.359462,-4.11769,0.0,360.0,,0.0,0.0,1
232056337,50.359462,-4.11769,0.0,360.0,,0.0,0.0,1
235061062,50.359093,-4.1699,9.6,328.9,,0.0,-1.1000000000000227,1
235061062,50.359127,-4.16993,9.6,328.9,,0.0,0.0,1
232043789,50.363795,-4.156113,0.0,360.0,,0.0,0.0,1
232043789,50.363795,-4.156113,0.0,360.0,,0.0,0.0,1
232043789,50.363795,-4.156113,0.0,360.0,,0.0,0.0,1
235106587,50.345403,-4.131675,2.5,185.9,,-0.20000000000000018,-0.19999999999998863,1
235110955,50.364873,-4.131778,0.0,0.0,,0.0,0.0,1
232043789,50.363795,-4.156113,0.0,360.0,,0.0,0.0,1
235061062,50.35909,-4.1699,9.6,329.0,,0.0,0.10000000000002274,1
235061062,50.35909,-4.1699,9.6,329.0,,0.0,0.0,1
235066588,50.336913,-4.148773,0.2,46.0,,0.0,-30.900000000000006,1
235116983,50.363728,-4.155747,1.3,212.2,,0.0,-2.0,1
235116983,50.363728,-4.155747,1.3,212.2,,0.0,0.0,1
235116983,50.363728,-4.155747,1.3,212.2,,0.0,0.0,1
235066588,50.336917,-4.148773,0.3,46.0,,0.09999999999999998,0.0,1
235066588,50.336917,-4.148773,0.3,46.0,,0.0,0.0,1
235116983,50.363717,-4.155765,1.2,227.6,,-0.10000000000000009,15.400000000000006,1
235017255,50.366562,-4.133157,0.0,117.1,,0.0,0.0,1
235017255,50.366562,-4.133157,0.0,117.1,,0.0,0.0,1
235116983,50.363715,-4.155765,1.2,227.6,,0.0,0.0,1
235116983,50.363715,-4.155765,1.2,227.6,,0.0,0.0,1
235109107,50.36593,-4.131977,0.0,284.1,,0.0,0.0,1
235061062,50.359373,-4.170198,9.4,326.0,,-0.1999999999999993,-3.0,1
232002652,50.356413,-4.163283,8.2,254.8,,-0.10000000000000142,1.1000000000000227,1
235116983,50.3637,-4.1558,1.5,246.8,,0.30000000000000004,19.200000000000017,1
235116983,50.363667,-4.15591,0.1,239.3,,-1.4,-7.5,1
235061062,50.36034,-4.171267,8.8,320.0,,-0.5999999999999996,-6.0,1
235069057,50.36585,-4.131488,0.1,299.9,,0.0,0.0,1
235069057,50.36585,-4.131488,0.1,299.9,,0.0,0.0,1
235069057,50.36585,-4.131488,0.1,299.9,,0.0,0.0,1
235069057,50.36585,-4.131488,0.1,299.9,,0.0,0.0,1
235069057,50.36585,-4.131488,0.1,299.9,,0.0,0.0,1
235116983,50.363667,-4.15591,0.0,249.5,,-0.1,10.199999999999989,1
235109107,50.36594,-4.131988,0.0,284.1,,0.0,0.0,1
232002652,50.3563,-4.164883,6.8,280.3,,-1.3999999999999995,25.5,1
232026067,50.350253,-4.205445,0.0,198.5,,0.0,0.0,1
232026067,50.350253,-4.205445,0.0,198.5,,0.0,0.0,1
235066588,50.336908,-4.14875,0.2,128.0,,-0.09999999999999998,82.0,1
235066588,50.336908,-4.14875,0.2,128.0,,0.0,0.0,1
232026067,50.350253,-4.205445,0.0,198.5,,0.0,0.0,1
232026067,50.350253,-4.205445,0.0,198.5,,0.0,0.0,1
232026067,50.350253,-4.205445,0.0,198.5,,0.0,0.0,1
235066588,50.336908,-4.14875,0.2,128.0,,0.0,0.0,1
235116983,50.36367,-4.155915,0.1,326.4,,0.1,76.89999999999998,1
235109107,50.36593,-4.13198,0.0,284.1,,0.0,0.0,1
232002652,50.356397,-4.165283,6.6,296.9,,-0.20000000000000018,16.599999999999966,1
235061062,50.360693,-4.171732,8.5,320.9,,-0.3000000000000007,0.8999999999999773,1
235066588,50.336883,-4.148712,0.0,48.9,,-0.2,-79.1,1
232056337,50.359447,-4.117688,0.0,360.0,,0.0,0.0,1
235084008,50.359363,-4.120687,0.0,360.0,,0.0,0.0,1
235115539,50.35834,-4.121217,0.0,304.4,,0.0,0.0,1
235116983,50.36367,-4.155913,0.0,35.9,,-0.1,-290.5,1
244750359,50.37181,-4.194477,0.0,360.0,,0.0,0.0,1
244750359,50.37181,-4.194477,0.0,360.0,,0.0,0.0,1
235109107,50.36593,-4.13198,0.0,284.1,,0.0,0.0,1
235106587,50.34476,-4.13177,2.5,184.4,,0.0,-1.5,1
235109107,50.36593,-4.13198,0.0,284.1,,0.0,0.0,1
235109107,50.36593,-4.131978,0.0,284.1,,0.0,0.0,1
235106587,50.344762,-4.13177,2.5,184.5,,0.0,0.09999999999999432,1
235106587,50.344762,-4.13177,2.5,184.5,,0.0,0.0,1
235106587,50.344762,-4.13177,2.5,184.5,,0.0,0.0,1
235106587,50.344762,-4.13177,2.5,184.5,,0.0,0.0,1
235066588,50.336883,-4.148712,0.0,73.9,,0.0,25.000000000000007,1
235106587,50.344657,-4.131778,2.1,179.1,,-0.3999999999999999,-5.400000000000006,1
235116983,50.36367,-4.155912,0.0,165.9,,0.0,130.0,1
235116983,50.36367,-4.155912,0.0,165.9,,0.0,0.0,1
235116983,50.36367,-4.155912,0.0,165.9,,0.0,0.0,1
235066588,50.336877,-4.148705,0.1,68.0,,0.1,-5.900000000000006,1
235109107,50.365923,-4.131978,0.0,284.1,,0.0,0.0,1
232002652,50.356833,-4.16605,6.9,318.3,,0.3000000000000007,21.400000000000034,1
232056337,50.359447,-4.117685,0.0,360.0,,0.0,0.0,1
232056337,50.359447,-4.117685,0.0,360.0,,0.0,0.0,1
232056337,50.359447,-4.117685,0.0,360.0,,0.0,0.0,1
232056337,50.359447,-4.117685,0.0,360.0,,0.0,0.0,1
235116983,50.36367,-4.15591,0.0,162.1,,0.0,-3.8000000000000114,1
235109107,50.365923,-4.131982,0.0,284.1,,0.0,0.0,1
232002652,50.357057,-4.166383,6.9,317.8,,0.0,-0.5,1
235116983,50.36367,-4.15591,0.0,211.3,,0.0,49.20000000000002,1
